SampleID	ERR2619766	ERR2619772	ERR2619776	ERR2619778	ERR2619780	ERR2619781	ERR2619782	ERR2619783	ERR2619785	ERR2635202	SRR2487415	SRR2487416	SRR2487417	SRR2487418	SRR2487419	SRR2487420	SRR2487421	SRR2487422	SRR2487423	SRR2487424	SRR2487425	SRR2487426	SRR2487427	SRR2487428	SRR2487429	SRR2487430	SRR2487434	SRR2487435	SRR2487436	SRR3703111	SRR3703112	SRR3703113	SRR3703114	SRR3703115	SRR3703116	SRR3703117	SRR3703118	SRR3703147	SRR3703148	SRR3703149	SRR3703150	SRR3703151	SRR3703152	SRR3703153	SRR3703154	SRR3703155
hsa-miR-513c-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.33	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.33	0.0	0.33	0.0
hsa-miR-513c-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	15.0	4.5	3.5	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	12.0	2.0	1.0	14.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	3.0	1.0
hsa-miR-514a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.99	9.99	18.0	3.99	3.0	3.0	0.0	161.01	141.99	197.01	0.0	3.0	0.0	3.0	0.0	78.0	3.99	3.99	2.01	198.99	123.99	51.99	236.01	135.0	237.99	1080.0	0.0	12.0	0.0	12.0	0.0	680.01	5.01	0.0	6.99	242.01
hsa-miR-514a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99	0.0	0.0	0.99	0.0	0.0	0.0	15.99	17.01	21.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.01	0.0	3.0	0.0	0.0	2.01	2.01	0.99	5.01	0.0	0.0	0.0	0.0	0.0	6.99	0.0	0.0	0.0	0.0
hsa-miR-514b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-514b-5p	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	1	0	0	0	0	0	15	0	0	0	5
hsa-miR-5187-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	1	1	0	1	0	0	0	0	0	1	1	1	3	0	0	0	0	1	0	1	3	0	1	2
hsa-miR-5187-5p	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	35	9	2	9	4	11	0	1	0	5	0	2	13	0	7	8
hsa-miR-518a-3p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	6	4	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-518a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.34	1.0	1.34	5.0	6.0	0.0	0.0	0.0	0.0	1.34	0.0	0.0	0.0	0.0	0.0	1.34
hsa-miR-518c-3p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	8	0	2	0	0	0	0	0	1	0	0	0	0
hsa-miR-518c-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-518e-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	6	0	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-518e-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67	0.5	0.83	35.24	1.67	0.33	0.0	0.67	0.0	4.0	0.0	0.5	0.0	0.0	0.17	0.33
hsa-miR-518f-3p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-518f-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2
hsa-miR-519a-2-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.5	0.0	2.5	0.0	0.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.5
hsa-miR-519a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	9.34	25.34	2.0	1.0	0.0	1.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-519a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.67	0.5	9.83	210.24	4.67	0.33	0.0	2.67	0.0	37.0	0.0	1.5	0.0	0.0	0.17	4.33
hsa-miR-519b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-519b-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67	0.5	0.83	35.24	1.67	0.33	0.0	0.67	0.0	4.0	0.0	0.5	0.0	0.0	0.17	0.33
hsa-miR-519c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519c-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67	0.5	0.83	35.24	1.67	0.33	0.0	0.67	0.0	4.0	0.0	0.5	0.0	0.0	0.17	0.33
hsa-miR-520a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	1	0	14	0	8	0	0	0	0	0	1	0	0	0	0
hsa-miR-520a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520b-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.5	0.0	2.5	0.0	0.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.5
hsa-miR-520c-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.5	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-520c-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2
hsa-miR-522-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	5	21	6	4	0	2	0	9	0	0	0	0	0	0
hsa-miR-522-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67	0.5	0.83	35.24	1.67	0.33	0.0	0.67	0.0	4.0	0.0	0.5	0.0	0.0	0.17	0.33
hsa-miR-523-3p	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	1	0	0	1	0
hsa-miR-523-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67	0.5	0.83	35.24	1.67	0.33	0.0	0.67	0.0	4.0	0.0	0.5	0.0	0.0	0.17	0.33
hsa-miR-526b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-526b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	10	0	0	0	0	0	2	0	1	0	0	1	2
hsa-miR-532-3p	4	7	12	10	6	14	9	10	26	21	193	157	175	12	13	14	0	72	55	74	0	60	43	49	0	87	22	20	21	351	866	361	929	1130	430	544	0	1434	0	607	3	396	1001	0	399	1081
hsa-miR-532-5p	75	84	507	308	286	398	567	247	338	523	2943	2651	2889	337	289	281	0	1043	871	959	0	1147	1024	1141	0	1488	747	712	747	22287	60837	11715	10271	18556	13267	17885	3	10715	3	5277	17	3136	7462	6	4081	9545
hsa-miR-539-3p	0	1	5	2	1	3	2	2	4	9	21	15	20	3	9	9	0	16	12	8	0	11	11	13	0	50	2	1	3	9	8	3	1	2	2	6	0	0	0	4	0	1	0	0	2	1
hsa-miR-539-5p	0	1	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0	4	3	2	0	0	1	1	0	11	0	1	0	11	19	7	21	21	12	3	0	4	0	9	0	13	5	0	53	19
hsa-miR-541-3p	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	9	0	0	3	6	1	0	1	0	2	0	3	0	0	3	1
hsa-miR-541-5p	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	2	0	0	1	0	2	1	0	0	0	1	0	0	1	0	0	0
hsa-miR-542-3p	9	12	18	11	6	9	18	18	2	30	173	147	141	52	39	37	0	78	76	79	0	142	122	120	0	138	259	224	262	5651	5380	1371	1395	4016	2957	2279	0	687	1	912	1	883	376	0	1374	9454
hsa-miR-542-5p	0	2	0	0	0	1	0	3	0	2	29	17	33	4	7	4	0	11	7	18	0	21	14	17	0	20	36	25	29	27	30	17	12	33	24	14	0	18	0	14	0	13	5	0	26	132
hsa-miR-544a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	1	0	0	0	0	2	0
hsa-miR-545-3p	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	1	1	5	0	1	0	0	0	0	17	1	3	1	2	8	0	6	0	4	0	1	2	0	2	4
hsa-miR-545-5p	0	1	0	0	0	0	1	0	0	0	8	4	4	3	1	2	0	2	0	1	0	7	0	10	0	2	2	1	3	0	22	0	1	2	6	7	0	2	0	11	1	2	0	0	2	6
hsa-miR-548a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	3	0	0	0	1	0	0	0	0	0	0
hsa-miR-548ae-5p	0.2	1.0	0.2	0.0	0.0	0.7	0.0	0.0	1.2	0.42	10.17	5.8	11.4	2.42	2.4	3.5	0.0	2.37	1.67	1.37	0.0	9.79	15.1	17.27	0.0	7.5	17.05	14.9	14.88	0.17	6.13	1.48	1.13	1.74	1.2	0.84	0.0	2.91	0.0	0.56	0.0	0.0	3.0	0.0	2.4	0.9
hsa-miR-548am-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.33	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	1.33	0.33	0.0	1.0	11.33	1.0	0.33	2.14	1.29	2.37	0.0	0.33	0.0	0.0	0.0	0.0	0.33	0.0	0.33	0.33
hsa-miR-548am-5p	0.25	0.0	0.58	0.75	0.58	0.25	0.25	0.33	0.58	0.17	6.16	7.76	6.03	1.58	0.5	1.62	0.0	4.17	1.96	2.92	0.0	9.29	9.74	13.07	0.0	3.87	5.83	4.21	6.19	2.67	12.53	3.08	4.48	4.75	1.69	3.88	0.0	4.85	0.0	1.58	0.0	0.25	1.37	0.0	1.02	3.03
hsa-miR-548ap-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548ap-5p	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12	0.0	0.5	0.0	0.0	2.17	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548aq-3p	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.25	2.0	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.83	0.67	1.08	0.0	0.0	9.23	0.5	1.0	2.98	0.83	3.7	0.0	5.33	0.0	3.2	0.0	0.5	1.83	0.0	0.25	1.61
hsa-miR-548aq-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	14.5	1.0	0.7	1.0	4.0	2.43	0.0	58.43	0.0	2.0	0.0	0.0	0.67	0.0	0.1	6.0
hsa-miR-548ar-3p	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.25	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0	0.0	8.0	1.0	4.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548ar-5p	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.4	0.3	0.3	0.4	0.0	0.3	0.61	0.1	0.0	0.75	0.5	0.4	0.0	0.4	0.85	0.5	0.55	0.1	0.56	0.0	0.31	0.0	0.11	0.46	0.0	0.1	0.0	0.1	0.0	0.0	0.75	0.0	0.2	1.8
hsa-miR-548as-3p	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548as-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.11	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548at-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-548at-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	2.0	1.0	0.0	4.0	1.0	1.0	0.0	8.0	8.0	12.0	0.0	2.0	6.0	5.0	6.17	0.0	8.5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0
hsa-miR-548av-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.67	0.33	0.87	0.0	1.0	0.0	0.0	0.67	0.0	0.2	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548av-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
hsa-miR-548ax	0	0	1	0	0	0	0	0	0	0	2	1	5	1	1	0	0	0	0	1	0	0	0	0	0	3	7	1	2	2	0	0	2	5	0	0	0	0	0	1	0	0	0	0	0	0
hsa-miR-548ay-3p	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	7	1	2	2	1	2	0	0	0	3	0	0	0	0	0	0
hsa-miR-548ay-5p	0.53	0.0	0.2	0.0	0.0	0.2	0.0	0.0	0.2	0.08	3.49	1.29	1.55	1.46	0.4	1.34	0.0	0.53	1.73	0.4	0.0	3.46	2.8	3.24	0.0	1.33	3.05	2.9	2.71	0.17	12.66	1.14	1.45	3.74	0.53	1.32	0.0	1.74	0.0	3.32	0.0	1.0	3.83	0.0	2.07	3.71
hsa-miR-548az-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548az-5p	0.0	0.0	0.33	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.33	2.29	2.29	4.12	6.0	9.14	0.0	0.0	3.0	6.0	0.0	0.78	0.0	0.81	0.0	0.0	1.67	3.0	5.24	2.0	4.36	1.0	6.29	3.5	3.0	6.14	0.0	2.0	0.0	4.79	0.0	1.5	7.0	0.0	2.5	8.14
hsa-miR-548b-3p	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	41	87	150	178	42	77	125	0	5	0	37	0	2	92	0	10	62
hsa-miR-548b-5p	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	4.67	10.0	8.5	1.5	1.0	1.5	0.0	1.0	1.17	0.0	0.0	0.28	1.0	4.0	0.0	5.0	1.5	1.0	2.11	2.5	4.0	7.67	7.67	5.5	4.0	3.0	0.0	4.0	0.0	6.72	0.0	1.0	14.0	0.0	1.0	20.5
hsa-miR-548d-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	11	0	3	2	3	0	0	5	0	3	0	1	3	0	2	5
hsa-miR-548d-5p	1.06	0.0	3.06	2.0	1.0	0.4	0.0	0.0	0.4	0.84	8.32	7.08	12.52	4.08	1.8	5.06	0.0	4.9	3.46	6.3	0.0	15.42	7.1	15.48	0.0	4.86	10.28	13.8	14.42	1.5	20.04	1.96	5.74	2.98	4.74	6.64	0.0	6.16	0.0	7.14	0.0	3.0	6.16	0.0	4.8	12.12
hsa-miR-548e-3p	3.0	1.0	1.0	0.0	2.0	2.0	1.0	2.0	3.0	2.0	35.0	25.0	34.0	17.5	17.0	20.0	0.0	15.0	14.0	22.0	0.0	68.0	65.0	63.0	0.0	34.0	53.0	51.0	48.0	7.0	20.0	9.0	5.0	2.0	6.0	7.0	0.0	3.5	0.0	5.0	0.0	1.0	0.0	0.0	4.0	13.0
hsa-miR-548e-5p	1.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	4.0	6.0	12.0	7.0	3.0	1.0	2.0	0.0	2.0	1.0	5.0	0.0	16.2	9.08	23.0	0.0	5.0	13.0	4.0	17.25	0.0	11.5	2.0	0.0	1.0	6.0	1.2	0.0	2.0	0.0	1.0	0.0	3.0	2.2	0.0	0.0	1.0
hsa-miR-548g-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	2.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548g-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78	0.72	0.4	0.41	0.3	0.4	0.0	0.58	0.78	0.1	0.0	0.75	0.61	0.51	0.0	0.51	1.41	0.83	0.66	1.27	0.56	0.17	0.92	0.0	0.11	0.46	0.0	0.1	0.0	0.1	0.0	0.25	0.75	0.0	0.2	2.8
hsa-miR-548h-3p	0.5	1.0	1.67	0.5	0.33	0.5	2.0	1.33	1.67	1.17	2.83	2.75	3.08	2.33	0.0	2.0	0.0	1.33	1.0	0.0	0.0	1.42	1.83	4.08	0.0	4.5	4.0	3.5	5.37	4.67	7.5	3.0	4.5	4.33	2.92	7.67	0.0	2.54	0.0	1.67	0.0	1.5	0.33	0.0	2.83	1.0
hsa-miR-548j-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	2	1	2	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-548j-5p	0.5	0.0	1.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	15.0	76.12	3.0	7.5	14.0	34.0	32.17	0.0	2.0	0.0	6.0	0.0	3.0	13.0	0.0	1.0	4.0
hsa-miR-548o-5p	0.25	0.0	0.58	1.25	0.58	0.25	0.25	0.33	0.58	0.17	11.66	7.26	10.03	2.58	2.0	2.12	0.0	4.17	1.46	2.92	0.0	12.46	10.74	13.07	0.0	4.37	9.33	6.21	8.29	4.0	7.19	4.08	3.14	6.08	4.03	5.54	0.0	10.35	0.0	1.42	0.0	2.75	3.03	0.0	1.52	2.37
hsa-miR-548x-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61	0.72	0.4	0.41	0.3	0.4	0.0	0.41	0.61	0.1	0.0	0.75	0.61	0.51	0.0	0.51	1.41	0.83	0.66	0.1	0.56	0.0	0.92	0.0	0.11	0.46	0.0	0.1	0.0	0.1	0.0	0.25	0.75	0.0	0.2	12.8
hsa-miR-550a-3-5p	0.0	0.0	3.0	2.0	0.0	0.0	1.0	0.0	0.0	2.99	13.0	6.0	6.0	5.0	5.0	4.0	0.0	13.0	5.0	8.0	0.0	20.0	14.0	20.0	0.0	12.0	6.0	12.99	9.0	32.01	610.4	24.01	50.6	67.99	35.99	64.99	0.0	100.01	0.0	110.61	0.0	28.0	80.0	0.0	65.01	115.01
hsa-miR-550a-3p	0.0	2.01	3.0	6.99	2.01	0.99	0.99	0.0	3.99	0.99	6.99	3.99	3.99	11.01	9.0	6.99	0.0	3.99	2.01	6.99	0.0	17.01	18.99	30.0	0.0	18.0	32.01	21.0	51.0	15.0	393.99	14.01	27.0	36.0	24.0	35.01	0.0	54.0	0.0	35.01	0.0	42.0	48.6	0.0	48.0	53.01
hsa-miR-550a-5p	0.0	0.0	3.0	2.0	0.0	0.0	1.0	0.0	0.0	2.66	11.0	5.0	6.0	5.0	5.0	4.0	0.0	13.0	5.0	7.0	0.0	20.0	14.0	20.0	0.0	12.0	5.0	12.66	8.0	26.34	465.6	19.34	39.4	56.66	29.66	51.66	0.0	88.34	0.0	102.74	0.0	24.0	71.0	0.0	56.34	105.34
hsa-miR-551b-3p	0	0	1	1	0	4	4	2	5	3	4	0	5	0	0	1	0	1	0	1	0	0	0	0	0	5	2	1	3	36	152	438	1374	336	90	107	0	156	0	276	0	37	21	0	19	46
hsa-miR-551b-5p	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4	0	0	0	0	0	1	0	0	0	0	0	0
hsa-miR-552-3p	7	0	43	7	0	0	1	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	3	7	10	5	5	0	0	0	0	0	1	1	0	0	0
hsa-miR-552-5p	3	0	15	3	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	24	17	18	19	8	11	0	4	0	0	0	2	1	0	0	1
